epoch,dataset,run,val_epoch_ce,val_epoch_nll
42,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.40417966708331,
43,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.402550482414138,
44,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.396634336928247,
45,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.391203725841684,
46,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.395517530575605,
47,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.387605660398242,
48,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.379708296816114,
49,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.3754623910071135,
50,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.376903607811727,
51,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.377352002640845,
52,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.373557070611229,
53,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.374478595357545,
54,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.366692818386454,
55,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.370881584328665,
56,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.366503628206925,
57,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.361658176905673,
58,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.368627454193545,
59,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.363999239155944,
60,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.355634608738859,
61,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.356818273033895,
62,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.36186523840461,
63,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.357289179949693,
64,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.353263102786642,
65,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.3560840445505065,
66,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.354220658960477,
67,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.350937272461367,
68,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.350870642863529,
69,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.350355007279087,
70,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.348299140661535,
71,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.347719427565454,
72,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.347657176810251,
73,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.349845127320625,
74,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.347243967190595,
75,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.346378534612521,
76,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.3430490157973605,
77,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.349511408470046,
78,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.346628410715453,
79,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.351127369303099,
80,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.345154292146924,
81,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.347961976494588,
82,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.347613657024545,
83,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.345398923041115,
84,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.346999510912828,
85,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.3466152338914466,
86,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.348195700578287,
87,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.348584792983364,
88,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.3480839460668435,
89,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.342550351586141,
90,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.345427278061988,
91,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.350850300050118,
92,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.345505365183656,
93,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.347641273283623,
94,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.353102173603756,
95,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.34940250154952,
96,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.349223607022997,
97,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.355782206629364,
98,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.352532796456781,
99,iam,"Task: NTP, Repr: ScribeTokens-8 (vocab_size: 32000)",5.349716038771079,
0,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",8.25732212335291,
1,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",7.597842914957396,
2,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",6.991235759896292,
3,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",6.623616319307139,
4,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",6.406910144107442,
5,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",6.284024393054801,
6,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",6.182607811941227,
7,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",6.09944151488828,
8,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",6.031767919029988,
9,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.973508606494312,
10,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.9321805054033305,
11,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.88899306176414,
12,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.848831673743019,
13,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.8221199747542265,
14,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.789693751805265,
15,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.7746377058432135,
16,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.731080861158774,
17,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.709384219747194,
18,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.697168994957293,
19,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.668522116164087,
20,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.662028520879611,
21,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.633159469550764,
22,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.61902564008471,
23,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.614134251231879,
24,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.589463502588407,
25,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.5861149035709,
26,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.56402802803147,
27,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.560429425306723,
28,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.533382469499615,
29,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.526363117594115,
30,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.501609137360479,
31,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.498942066246356,
32,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.497324721913942,
33,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.488842749259841,
34,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.481337473426066,
35,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.462438724410366,
36,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.460392132611342,
37,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.447664160124013,
38,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.4462870141150255,
39,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.435389982142919,
40,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.4308292496372275,
41,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.420730631116411,
42,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.4373044900491205,
43,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.418274637678979,
44,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.417317229257503,
45,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.410955556681459,
46,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.410394386506416,
47,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.400094287496217,
48,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.397073678567376,
49,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.389396539876159,
50,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.3818792490892005,
51,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.387116103105142,
52,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.391003575123531,
53,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.387329343339087,
54,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.370421590939374,
55,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.379648013853691,
56,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.3658040342196625,
57,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.368014248324112,
58,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.37762026719644,
59,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.370340824127197,
60,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.366094508641202,
61,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.361636672221439,
62,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.357794210944377,
63,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.361108168749742,
64,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.356943452861947,
65,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.356688747943287,
66,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.35414748796275,
67,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.380310911527822,
68,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.3535563173428375,
69,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.359482724901656,
70,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.366555187064157,
71,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.347909981096294,
72,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.357808865291972,
73,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.354874268384047,
74,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.34801588595753,
75,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.349807168396426,
76,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.351326277558233,
77,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.356836762226803,
78,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.348257434200233,
79,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.341630922236913,
80,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.342467999794114,
81,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.358573557625355,
82,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.351061028493961,
83,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.352426824435382,
84,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.34822290716037,
85,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.351301703654545,
86,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.353431305415194,
87,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.357577169445199,
88,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.346084312653877,
89,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.350946305503308,
90,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.354877895032856,
91,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.346505709097419,
92,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.34918473472058,
93,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.344209281491562,
94,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.352897214217925,
95,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.357925005362067,
96,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.361712469181544,
97,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.359276986457933,
98,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.352711596959074,
99,iam,"Task: HTG, Repr: RelTokens-8 (vocab_size: 32000)",5.348583960197341,
0,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",8.188720763569147,
1,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",7.753875282448781,
2,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",7.246378381487349,
3,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",6.883481274188404,
4,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",6.615206114003356,
5,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",6.435079708905287,
6,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",6.301388539059062,
7,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",6.210706079509897,
8,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",6.091993116996657,
9,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",6.035155524670238,
10,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.967063615019892,
11,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.915008397169516,
12,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.873467324485241,
13,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.8318573857696965,
14,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.801749504787821,
15,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.771381606518383,
16,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.740903061880192,
17,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.724022254137926,
18,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.6942690997056555,
19,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.688631413688122,
20,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.659461813913265,
21,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.643350218383359,
22,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.624369117575632,
23,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.612467127786556,
24,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.583422539939343,
25,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.570270410725768,
26,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.5506330208039625,
27,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.537528615602305,
28,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.502172839473671,
29,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.481903123183989,
30,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.463179098048681,
31,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.434256325305348,
32,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.417075492966343,
33,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.4028267390291465,
34,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.374932000334834,
35,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.369905404641595,
36,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.351520182381214,
37,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.344581751756265,
38,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.331900260817837,
39,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.328025576094507,
40,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.315099561718148,
41,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.3104032126950536,
42,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.302571471308319,
43,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.299246808172951,
44,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.295238407564835,
45,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.288770541338853,
46,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.281386200810822,
47,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.273446573338038,
48,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.276692786686857,
49,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.274538564010405,
50,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.26636913460745,
51,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.274803477273861,
52,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.262492320906948,
53,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.256453601407333,
54,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.251055468975658,
55,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.24717289293316,
56,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.264433981667103,
57,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.245830965713716,
58,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.248687186711271,
59,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.238233230483364,
60,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.237070426134996,
61,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.23595792474881,
62,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.24028553761227,
63,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.232921674217977,
64,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.234115546857807,
65,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.242510244879924,
66,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.233640287963437,
67,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.227072413538544,
68,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.225680700490172,
69,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.236129559261698,
70,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.232557995218627,
71,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.229079353977257,
72,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.226886661959366,
73,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.227864843019297,
74,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.225751614906419,
75,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.232873500232965,
76,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.225728666278678,
77,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.226606100377902,
78,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.219650631219569,
79,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.223405690260337,
80,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.221979947157309,
81,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.229354086056562,
82,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.224417800634679,
83,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.224690101516079,
84,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.224196205676441,
85,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.223812210727745,
86,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.218006570574263,
87,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.22244802663024,
88,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.225275691126434,
89,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.227243645090453,
90,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.222231576140498,
91,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.223795796783877,
92,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.227501708017269,
93,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.233809578586632,
94,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.230142835160376,
95,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.233538023183043,
96,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.240072673475239,
97,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.233819357106383,
98,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.229504074848873,
99,iam,"Task: HTG, Repr: TextTokens-8 (vocab_size: 32000)",5.235181103289967,
0,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",7.458561198812135,
1,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",7.002480587489169,
2,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",6.627161032716993,
3,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",6.344386154497173,
4,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",6.180754789164369,
5,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",6.05824739160672,
6,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",5.983674922459562,
7,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",5.916914234698658,
8,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",5.852423641043649,
9,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",5.816013853314897,
10,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",5.774985165663169,
11,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",5.7287739699995015,
12,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",5.714008633519562,
13,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",5.679687338815609,
14,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",5.644183555119474,
15,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",5.619001872102979,
16,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",5.602503192256874,
17,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",5.574532804354815,
18,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",5.546954101240131,
19,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",5.526930459788148,
20,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",5.504989959824253,
21,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",5.481761388375726,
22,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",5.451823046509649,
23,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",5.453853076612446,
24,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",5.424775513125137,
25,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",5.421240746135443,
26,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",5.395654329111879,
27,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",5.380282052805726,
28,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",5.370085655803412,
29,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",5.353436792400522,
30,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",5.343127029042848,
31,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",5.341847278702427,
32,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",5.324223478075484,
33,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",5.3168081968603,
34,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",5.308402061462402,
35,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",5.29675950466747,
36,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",5.286434838469599,
37,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",5.290305527163223,
38,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",5.271998606937032,
39,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",5.264401093335219,
40,iam,"Task: HTG, Repr: ScribeTokens-8 (vocab_size: 32000)",5.252760974454208,
